SNO,Date,Time,SGP40,Voltage_V
2083,25-09-2025,11:28:14:147624,31723,2.68
2084,25-09-2025,11:28:15:233644,31721,2.66
2085,25-09-2025,11:28:16:322626,31722,2.66
2086,25-09-2025,11:28:17:408646,31723,2.67
2087,25-09-2025,11:28:18:494623,31725,2.66
2088,25-09-2025,11:28:19:580644,31724,2.66
2089,25-09-2025,11:28:20:666626,31722,2.66
2090,25-09-2025,11:28:21:752622,31723,2.67
2091,25-09-2025,11:28:22:838642,31723,2.67
2092,25-09-2025,11:28:23:924625,31724,2.67
2093,25-09-2025,11:28:25:010645,31724,2.66
2094,25-09-2025,11:28:26:098622,31729,2.66
2095,25-09-2025,11:28:27:184642,31728,2.66
2096,25-09-2025,11:28:28:270625,31727,2.66
2097,25-09-2025,11:28:29:356645,31729,2.67
2098,25-09-2025,11:28:30:442622,31730,2.66
2099,25-09-2025,11:28:31:528664,31733,2.66
2100,25-09-2025,11:28:32:615638,31734,2.67
2101,25-09-2025,11:28:33:701626,31732,2.66
2102,25-09-2025,11:28:34:789651,31728,2.66
2103,25-09-2025,11:28:35:875624,31727,2.66
2104,25-09-2025,11:28:36:961644,31730,2.67
2105,25-09-2025,11:28:38:047626,31737,2.66
2106,25-09-2025,11:28:39:133646,31737,2.66
2107,25-09-2025,11:28:40:219623,31737,2.66
2108,25-09-2025,11:28:41:305644,31734,2.68
2109,25-09-2025,11:28:42:391626,31737,2.66
2110,25-09-2025,11:28:43:485625,31733,2.66
2111,25-09-2025,11:28:44:571644,31732,2.66
2112,25-09-2025,11:28:45:657626,31730,2.66
2113,25-09-2025,11:28:46:743646,31727,2.67
2114,25-09-2025,11:28:47:829624,31728,2.67
2115,25-09-2025,11:28:48:915644,31729,2.67
2116,25-09-2025,11:28:50:001626,31727,2.66
2117,25-09-2025,11:28:51:087646,31722,2.66
2118,25-09-2025,11:28:52:173624,31718,2.67
2119,25-09-2025,11:28:53:261644,31721,2.66
2120,25-09-2025,11:28:54:347625,31725,2.67
2121,25-09-2025,11:28:55:433623,31727,2.66
2122,25-09-2025,11:28:56:519644,31728,2.66
2123,25-09-2025,11:28:57:605626,31728,2.66
2124,25-09-2025,11:28:58:691646,31735,2.67
2125,25-09-2025,11:28:59:777624,31737,2.67
2126,25-09-2025,11:29:00:863644,31738,2.67
2127,25-09-2025,11:29:01:951626,31739,2.67
2128,25-09-2025,11:29:03:037646,31740,2.67
2129,25-09-2025,11:29:04:123624,31738,2.67
2130,25-09-2025,11:29:05:209625,31739,2.66
2131,25-09-2025,11:29:06:295646,31737,2.66
2132,25-09-2025,11:29:07:381623,31735,2.67
2133,25-09-2025,11:29:08:467644,31733,2.67
2134,25-09-2025,11:29:09:553626,31738,2.67
2135,25-09-2025,11:29:10:639646,31738,2.67
2136,25-09-2025,11:29:11:727623,31729,2.66
2137,25-09-2025,11:29:12:813644,31724,2.67
2138,25-09-2025,11:29:13:899626,31727,2.66
2139,25-09-2025,11:29:14:985646,31732,2.66
2140,25-09-2025,11:29:16:071622,31737,2.66
2141,25-09-2025,11:29:17:157626,31742,2.67
2142,25-09-2025,11:29:18:243646,31744,2.67
2143,25-09-2025,11:29:19:329623,31749,2.67
2144,25-09-2025,11:29:20:417644,31750,2.66
2145,25-09-2025,11:29:21:503626,31755,2.67
2146,25-09-2025,11:29:22:589646,31760,2.66
2147,25-09-2025,11:29:23:675624,31764,2.66
2148,25-09-2025,11:29:24:761643,31761,2.66
2149,25-09-2025,11:29:25:847626,31763,2.65
2150,25-09-2025,11:29:26:933622,31759,2.66
2151,25-09-2025,11:29:28:019644,31760,2.66
2152,25-09-2025,11:29:29:108626,31760,2.66
2153,25-09-2025,11:29:30:194646,31754,2.67
2154,25-09-2025,11:29:31:280624,31749,2.67
2155,25-09-2025,11:29:32:366644,31749,2.66
2156,25-09-2025,11:29:33:452626,31744,2.67
2157,25-09-2025,11:29:34:538646,31737,2.68
2158,25-09-2025,11:29:35:624623,31734,2.66
2159,25-09-2025,11:29:36:710644,31734,2.67
2160,25-09-2025,11:29:37:797625,31737,2.67
2161,25-09-2025,11:29:38:885623,31738,2.67
2162,25-09-2025,11:29:39:971644,31739,2.66
2163,25-09-2025,11:29:41:057626,31744,2.66
2164,25-09-2025,11:29:42:143646,31742,2.66
2165,25-09-2025,11:29:43:229623,31742,2.66
2166,25-09-2025,11:29:44:315643,31742,2.67
2167,25-09-2025,11:29:45:401626,31743,2.66
2168,25-09-2025,11:29:46:489646,31745,2.66
2169,25-09-2025,11:29:47:577624,31750,2.67
2170,25-09-2025,11:29:48:663625,31748,2.66
2171,25-09-2025,11:29:49:750639,31745,2.67
2172,25-09-2025,11:29:50:836626,31740,2.67
2173,25-09-2025,11:29:51:922646,31738,2.67
2174,25-09-2025,11:29:53:008623,31739,2.67
2175,25-09-2025,11:29:54:094644,31735,2.67
2176,25-09-2025,11:29:55:180626,31734,2.67
2177,25-09-2025,11:29:56:266646,31732,2.66
2178,25-09-2025,11:29:57:354623,31735,2.66
2179,25-09-2025,11:29:58:440644,31735,2.67
2180,25-09-2025,11:29:59:526625,31740,2.66
2181,25-09-2025,11:30:00:612623,31740,2.67
2182,25-09-2025,11:30:01:698644,31740,2.66
2183,25-09-2025,11:30:02:784626,31739,2.67
2184,25-09-2025,11:30:03:870650,31737,2.66
2185,25-09-2025,11:30:04:956627,31735,2.67
2186,25-09-2025,11:30:06:044644,31735,2.67
2187,25-09-2025,11:30:07:130626,31735,2.67
2188,25-09-2025,11:30:08:216646,31734,2.66
2189,25-09-2025,11:30:09:302624,31735,2.67
2190,25-09-2025,11:30:10:388658,31737,2.65
2191,25-09-2025,11:30:11:474623,31732,2.67
2192,25-09-2025,11:30:12:560625,31729,2.68
2193,25-09-2025,11:30:13:646645,31729,2.67
2194,25-09-2025,11:30:14:735622,31727,2.67
2195,25-09-2025,11:30:15:821642,31719,2.64
2196,25-09-2025,11:30:16:907625,31716,2.69
2197,25-09-2025,11:30:17:993645,31709,2.67
2198,25-09-2025,11:30:19:079622,31698,2.66
2199,25-09-2025,11:30:20:165642,31694,2.67
2200,25-09-2025,11:30:21:251625,31697,2.66
2201,25-09-2025,11:30:22:337623,31697,2.66
2202,25-09-2025,11:30:23:423644,31696,2.67
2203,25-09-2025,11:30:24:511626,31694,2.66
2204,25-09-2025,11:30:25:597646,31699,2.66
2205,25-09-2025,11:30:26:683623,31704,2.67
2206,25-09-2025,11:30:27:769643,31706,2.65
2207,25-09-2025,11:30:28:855626,31708,2.67
2208,25-09-2025,11:30:29:941646,31711,2.66
2209,25-09-2025,11:30:31:027623,31708,2.66
2210,25-09-2025,11:30:32:113642,31713,2.66
2211,25-09-2025,11:30:33:201626,31712,2.66
2212,25-09-2025,11:30:34:287623,31713,2.67
2213,25-09-2025,11:30:35:373643,31713,2.67
2214,25-09-2025,11:30:36:459626,31714,2.66
2215,25-09-2025,11:30:37:545646,31713,2.67
2216,25-09-2025,11:30:38:631624,31717,2.67
2217,25-09-2025,11:30:39:717643,31714,2.67
2218,25-09-2025,11:30:40:803626,31711,2.66
2219,25-09-2025,11:30:41:891646,31709,2.68
2220,25-09-2025,11:30:42:977622,31711,2.67
2221,25-09-2025,11:30:44:063626,31711,2.66
2222,25-09-2025,11:30:45:149646,31712,2.66
2223,25-09-2025,11:30:46:235623,31714,2.67
2224,25-09-2025,11:30:47:321643,31714,2.67
2225,25-09-2025,11:30:48:407626,31719,2.67
2226,25-09-2025,11:30:49:493646,31713,2.67
2227,25-09-2025,11:30:50:579623,31713,2.66
2228,25-09-2025,11:30:51:667643,31718,2.66
2229,25-09-2025,11:30:52:753626,31716,2.66
2230,25-09-2025,11:30:53:839645,31722,2.67
2231,25-09-2025,11:30:54:925623,31725,2.66
2232,25-09-2025,11:30:56:011626,31722,2.66
2233,25-09-2025,11:30:57:097646,31723,2.66
2234,25-09-2025,11:30:58:183623,31724,2.67
2235,25-09-2025,11:30:59:269643,31727,2.66
2236,25-09-2025,11:31:00:357626,31723,2.67
2237,25-09-2025,11:31:01:443646,31718,2.66
2238,25-09-2025,11:31:02:529624,31717,2.66
2239,25-09-2025,11:31:03:615643,31718,2.67
2240,25-09-2025,11:31:04:701625,31716,2.66
2241,25-09-2025,11:31:05:787623,31721,2.65
2242,25-09-2025,11:31:06:873643,31723,2.67
2243,25-09-2025,11:31:07:959626,31721,2.67
2244,25-09-2025,11:31:09:045646,31719,2.67
2245,25-09-2025,11:31:10:133623,31719,2.66
2246,25-09-2025,11:31:11:219643,31717,2.67
2247,25-09-2025,11:31:12:305626,31717,2.66
2248,25-09-2025,11:31:13:391646,31717,2.66
2249,25-09-2025,11:31:14:477624,31721,2.66
2250,25-09-2025,11:31:15:563642,31719,2.67
2251,25-09-2025,11:31:16:649626,31725,2.66
2252,25-09-2025,11:31:17:735623,31727,2.66
2253,25-09-2025,11:31:18:823643,31723,2.67
2254,25-09-2025,11:31:19:909626,31723,2.67
2255,25-09-2025,11:31:20:995646,31719,2.66
2256,25-09-2025,11:31:22:081623,31709,2.66
2257,25-09-2025,11:31:23:167644,31707,2.66
2258,25-09-2025,11:31:24:253626,31704,2.67
2259,25-09-2025,11:31:25:339646,31703,2.66
2260,25-09-2025,11:31:26:425622,31703,2.65
2261,25-09-2025,11:31:27:513626,31703,2.67
2262,25-09-2025,11:31:28:600639,31702,2.66
2263,25-09-2025,11:31:29:686626,31702,2.66
2264,25-09-2025,11:31:30:772646,31703,2.68
2265,25-09-2025,11:31:31:858623,31697,2.66
2266,25-09-2025,11:31:32:944644,31696,2.66
2267,25-09-2025,11:31:34:030626,31696,2.67
2268,25-09-2025,11:31:35:116646,31694,2.67
2269,25-09-2025,11:31:36:202623,31691,2.67
2270,25-09-2025,11:31:37:290642,31691,2.66
2271,25-09-2025,11:31:38:376626,31692,2.66
2272,25-09-2025,11:31:39:462623,31693,2.66
2273,25-09-2025,11:31:40:548714,31687,2.67
2274,25-09-2025,11:31:41:634626,31690,2.66
2275,25-09-2025,11:31:42:720646,31690,2.66
2276,25-09-2025,11:31:43:806623,31691,2.65
2277,25-09-2025,11:31:44:892643,31690,2.66
2278,25-09-2025,11:31:45:980626,31694,2.66
2279,25-09-2025,11:31:47:066646,31692,2.67
2280,25-09-2025,11:31:48:152622,31687,2.66
2281,25-09-2025,11:31:49:238659,31691,2.66
2282,25-09-2025,11:31:50:324625,31688,2.67
2283,25-09-2025,11:31:51:410626,31688,2.67
2284,25-09-2025,11:31:52:496646,31690,2.67
2285,25-09-2025,11:31:53:582623,31692,2.66
2286,25-09-2025,11:31:54:668644,31694,2.67
2287,25-09-2025,11:31:55:758626,31699,2.67
2288,25-09-2025,11:31:56:844646,31703,2.67
2289,25-09-2025,11:31:57:930623,31703,2.66
2290,25-09-2025,11:31:59:016642,31706,2.67
2291,25-09-2025,11:32:00:102625,31704,2.67
2292,25-09-2025,11:32:01:188622,31708,2.67
2293,25-09-2025,11:32:02:274642,31711,2.68
2294,25-09-2025,11:32:03:360625,31713,2.67
2295,25-09-2025,11:32:04:448645,31714,2.66
2296,25-09-2025,11:32:05:534622,31716,2.66
2297,25-09-2025,11:32:06:620642,31722,2.67
2298,25-09-2025,11:32:07:707625,31728,2.67
2299,25-09-2025,11:32:08:793645,31729,2.68
2300,25-09-2025,11:32:09:879622,31729,2.66
2301,25-09-2025,11:32:10:965644,31729,2.67
2302,25-09-2025,11:32:12:051626,31734,2.67
2303,25-09-2025,11:32:13:139624,31730,2.67
2304,25-09-2025,11:32:14:225643,31729,2.68
2305,25-09-2025,11:32:15:311626,31728,2.67
2306,25-09-2025,11:32:16:397646,31729,2.66
2307,25-09-2025,11:32:17:483623,31733,2.66
2308,25-09-2025,11:32:18:569644,31733,2.67
2309,25-09-2025,11:32:19:655626,31739,2.66
2310,25-09-2025,11:32:20:741645,31739,2.66
2311,25-09-2025,11:32:21:827623,31737,2.67
2312,25-09-2025,11:32:22:915626,31737,2.67
2313,25-09-2025,11:32:24:001646,31737,2.67
2314,25-09-2025,11:32:25:087623,31734,2.66
2315,25-09-2025,11:32:26:173644,31737,2.67
2316,25-09-2025,11:32:27:259626,31735,2.66
2317,25-09-2025,11:32:28:345646,31730,2.66
2318,25-09-2025,11:32:29:431624,31732,2.66
2319,25-09-2025,11:32:30:517644,31732,2.67
2320,25-09-2025,11:32:31:605625,31734,2.66
2321,25-09-2025,11:32:32:691646,31730,2.67
2322,25-09-2025,11:32:33:777623,31732,2.66
2323,25-09-2025,11:32:34:863626,31732,2.66
2324,25-09-2025,11:32:35:949646,31722,2.68
2325,25-09-2025,11:32:37:035623,31719,2.67
2326,25-09-2025,11:32:38:121644,31718,2.66
2327,25-09-2025,11:32:39:207626,31717,2.67
2328,25-09-2025,11:32:40:293646,31716,2.66
2329,25-09-2025,11:32:41:382623,31721,2.68
2330,25-09-2025,11:32:42:468642,31721,2.66
2331,25-09-2025,11:32:43:554626,31725,2.66
2332,25-09-2025,11:32:44:640623,31725,2.66
2333,25-09-2025,11:32:45:727641,31719,2.67
2334,25-09-2025,11:32:46:813626,31724,2.67
2335,25-09-2025,11:32:47:899646,31722,2.66
2336,25-09-2025,11:32:48:985623,31722,2.68
2337,25-09-2025,11:32:50:073644,31719,2.66
2338,25-09-2025,11:32:51:159626,31718,2.66
2339,25-09-2025,11:32:52:245646,31717,2.66
2340,25-09-2025,11:32:53:331622,31716,2.66
2341,25-09-2025,11:32:54:417643,31711,2.66
2342,25-09-2025,11:32:55:503626,31714,2.66
2343,25-09-2025,11:32:56:589623,31718,2.67
2344,25-09-2025,11:32:57:675644,31723,2.67
2345,25-09-2025,11:32:58:764626,31721,2.67
2346,25-09-2025,11:32:59:850646,31719,2.67
2347,25-09-2025,11:33:00:936623,31722,2.66
2348,25-09-2025,11:33:02:022644,31723,2.66
2349,25-09-2025,11:33:03:108626,31718,2.66
2350,25-09-2025,11:33:04:194645,31719,2.67
2351,25-09-2025,11:33:05:280624,31721,2.68
2352,25-09-2025,11:33:06:366626,31723,2.66
2353,25-09-2025,11:33:07:453639,31728,2.68
2354,25-09-2025,11:33:08:541626,31725,2.67
2355,25-09-2025,11:33:09:627646,31728,2.67
2356,25-09-2025,11:33:10:713623,31733,2.67
2357,25-09-2025,11:33:11:799713,31735,2.67
2358,25-09-2025,11:33:12:886626,31738,2.67
2359,25-09-2025,11:33:13:972646,31738,2.66
2360,25-09-2025,11:33:15:058622,31735,2.67
2361,25-09-2025,11:33:16:144643,31735,2.67
2362,25-09-2025,11:33:17:232641,31734,2.66
2363,25-09-2025,11:33:18:318623,31735,2.67
2364,25-09-2025,11:33:19:404644,31739,2.66
2365,25-09-2025,11:33:20:490626,31743,2.67
2366,25-09-2025,11:33:21:576646,31747,2.67
2367,25-09-2025,11:33:22:662624,31743,2.66
2368,25-09-2025,11:33:23:748643,31740,2.66
2369,25-09-2025,11:33:24:834626,31740,2.66
2370,25-09-2025,11:33:25:920645,31738,2.67
2371,25-09-2025,11:33:27:008623,31737,2.66
2372,25-09-2025,11:33:28:094659,31737,2.67
2373,25-09-2025,11:33:29:180625,31735,2.66
2374,25-09-2025,11:33:30:266626,31739,2.66
2375,25-09-2025,11:33:31:352646,31734,2.67
2376,25-09-2025,11:33:32:438623,31734,2.67
2377,25-09-2025,11:33:33:524644,31733,2.66
2378,25-09-2025,11:33:34:610626,31727,2.66
2379,25-09-2025,11:33:35:698646,31722,2.67
2380,25-09-2025,11:33:36:784622,31719,2.66
2381,25-09-2025,11:33:37:870644,31718,2.66
2382,25-09-2025,11:33:38:956626,31721,2.66
2383,25-09-2025,11:33:40:042623,31718,2.67
2384,25-09-2025,11:33:41:128643,31719,2.67
2385,25-09-2025,11:33:42:214626,31722,2.66
2386,25-09-2025,11:33:43:300646,31722,2.67
2387,25-09-2025,11:33:44:388624,31714,2.67
2388,25-09-2025,11:33:45:474644,31707,2.66
2389,25-09-2025,11:33:46:560626,31704,2.66
2390,25-09-2025,11:33:47:646645,31704,2.66
2391,25-09-2025,11:33:48:732622,31703,2.66
2392,25-09-2025,11:33:49:818642,31697,2.66
2393,25-09-2025,11:33:50:904625,31694,2.67
2394,25-09-2025,11:33:51:990622,31697,2.66
2395,25-09-2025,11:33:53:076642,31702,2.67
2396,25-09-2025,11:33:54:164625,31706,2.66
2397,25-09-2025,11:33:55:250645,31706,2.68
2398,25-09-2025,11:33:56:336622,31704,2.66
2399,25-09-2025,11:33:57:422642,31706,2.66
2400,25-09-2025,11:33:58:508625,31713,2.66
2401,25-09-2025,11:33:59:594646,31712,2.67
2402,25-09-2025,11:34:00:680623,31714,2.67
2403,25-09-2025,11:34:01:766626,31714,2.67
2404,25-09-2025,11:34:02:854646,31713,2.66
2405,25-09-2025,11:34:03:940623,31708,2.67
2406,25-09-2025,11:34:05:028644,31708,2.67
2407,25-09-2025,11:34:06:114626,31704,2.66
2408,25-09-2025,11:34:07:200646,31702,2.67
2409,25-09-2025,11:34:08:286623,31699,2.67
2410,25-09-2025,11:34:09:372642,31699,2.67
2411,25-09-2025,11:34:10:458626,31702,2.66
2412,25-09-2025,11:34:11:544646,31703,2.66
2413,25-09-2025,11:34:12:633623,31701,2.66
2414,25-09-2025,11:34:13:719626,31702,2.67
2415,25-09-2025,11:34:14:805646,31701,2.66
2416,25-09-2025,11:34:15:891624,31703,2.67
2417,25-09-2025,11:34:16:977644,31703,2.67
2418,25-09-2025,11:34:18:063626,31701,2.66
2419,25-09-2025,11:34:19:149646,31699,2.66
2420,25-09-2025,11:34:20:236622,31703,2.66
2421,25-09-2025,11:34:21:324643,31704,2.66
2422,25-09-2025,11:34:22:410626,31709,2.68
2423,25-09-2025,11:34:23:496623,31714,2.66
2424,25-09-2025,11:34:24:583640,31718,2.66
2425,25-09-2025,11:34:25:669626,31714,2.66
2426,25-09-2025,11:34:26:755646,31711,2.66
2427,25-09-2025,11:34:27:841624,31717,2.66
2428,25-09-2025,11:34:28:927644,31717,2.66
2429,25-09-2025,11:34:30:015626,31717,2.65
2430,25-09-2025,11:34:31:101645,31718,2.67
2431,25-09-2025,11:34:32:188623,31722,2.67
2432,25-09-2025,11:34:33:274643,31725,2.67
2433,25-09-2025,11:34:34:360626,31727,2.66
2434,25-09-2025,11:34:35:446623,31723,2.67
2435,25-09-2025,11:34:36:532643,31723,2.66
2436,25-09-2025,11:34:37:618626,31724,2.66
2437,25-09-2025,11:34:38:704646,31722,2.67
2438,25-09-2025,11:34:39:792623,31718,2.66
2439,25-09-2025,11:34:40:878644,31722,2.67
2440,25-09-2025,11:34:41:964625,31722,2.67
2441,25-09-2025,11:34:43:050646,31716,2.66
2442,25-09-2025,11:34:44:136623,31718,2.67
2443,25-09-2025,11:34:45:222797,31712,2.66
2444,25-09-2025,11:34:46:308723,31713,2.67
2445,25-09-2025,11:34:47:394626,31713,2.66
2446,25-09-2025,11:34:48:482646,31713,2.66
2447,25-09-2025,11:34:49:568624,31712,2.67
2448,25-09-2025,11:34:50:654644,31707,2.67
2449,25-09-2025,11:34:51:740626,31704,2.67
2450,25-09-2025,11:34:52:826645,31707,2.66
2451,25-09-2025,11:34:53:912623,31702,2.66
2452,25-09-2025,11:34:54:998643,31699,2.66
2453,25-09-2025,11:34:56:085627,31697,2.66
2454,25-09-2025,11:34:57:171623,31699,2.67
2455,25-09-2025,11:34:58:256643,31702,2.66
2456,25-09-2025,11:34:59:342626,31706,2.66
2457,25-09-2025,11:35:00:428646,31707,2.66
2458,25-09-2025,11:35:01:514623,31707,2.66
2459,25-09-2025,11:35:02:600643,31708,2.66
2460,25-09-2025,11:35:03:686625,31714,2.66
2461,25-09-2025,11:35:04:772646,31717,2.66
2462,25-09-2025,11:35:05:858624,31714,2.67
2463,25-09-2025,11:35:06:946659,31714,2.66
2464,25-09-2025,11:35:08:032625,31713,2.67
2465,25-09-2025,11:35:09:118626,31709,2.66
2466,25-09-2025,11:35:10:204646,31709,2.66
2467,25-09-2025,11:35:11:290623,31708,2.66
2468,25-09-2025,11:35:12:376644,31712,2.64
2469,25-09-2025,11:35:13:462626,31716,2.66
2470,25-09-2025,11:35:14:548645,31721,2.66
2471,25-09-2025,11:35:15:636623,31725,2.68
2472,25-09-2025,11:35:16:722643,31725,2.66
2473,25-09-2025,11:35:17:808626,31727,2.67
2474,25-09-2025,11:35:18:894623,31728,2.67
2475,25-09-2025,11:35:19:980643,31725,2.67
2476,25-09-2025,11:35:21:066626,31721,2.66
2477,25-09-2025,11:35:22:152646,31722,2.66
2478,25-09-2025,11:35:23:238623,31723,2.67
2479,25-09-2025,11:35:24:324644,31717,2.66
2480,25-09-2025,11:35:25:412625,31717,2.65
2481,25-09-2025,11:35:26:498646,31716,2.67
2482,25-09-2025,11:35:27:584623,31713,2.66
2483,25-09-2025,11:35:28:670644,31708,2.67
2484,25-09-2025,11:35:29:756626,31706,2.66
2485,25-09-2025,11:35:30:842623,31707,2.67
2486,25-09-2025,11:35:31:928644,31712,2.67
2487,25-09-2025,11:35:33:014626,31713,2.67
2488,25-09-2025,11:35:34:102646,31711,2.66
2489,25-09-2025,11:35:35:188623,31708,2.66
2490,25-09-2025,11:35:36:274642,31709,2.66
2491,25-09-2025,11:35:37:360625,31704,2.66
2492,25-09-2025,11:35:38:446645,31704,2.66
2493,25-09-2025,11:35:39:532622,31704,2.66
2494,25-09-2025,11:35:40:618625,31709,2.67
2495,25-09-2025,11:35:41:704645,31717,2.66
2496,25-09-2025,11:35:42:793622,31717,2.67
2497,25-09-2025,11:35:43:879642,31712,2.67
2498,25-09-2025,11:35:44:965625,31714,2.66
2499,25-09-2025,11:35:46:052645,31717,2.66
2500,25-09-2025,11:35:47:138622,31717,2.66
2501,25-09-2025,11:35:48:224644,31716,2.66
2502,25-09-2025,11:35:49:310626,31718,2.65
2503,25-09-2025,11:35:50:396646,31716,2.67
2504,25-09-2025,11:35:51:482623,31711,2.67
2505,25-09-2025,11:35:52:570626,31708,2.67
2506,25-09-2025,11:35:53:656646,31711,2.67
2507,25-09-2025,11:35:54:742623,31712,2.66
2508,25-09-2025,11:35:55:828644,31709,2.66
2509,25-09-2025,11:35:56:914626,31711,2.67
2510,25-09-2025,11:35:58:000645,31709,2.67
2511,25-09-2025,11:35:59:086624,31712,2.67
2512,25-09-2025,11:36:00:172644,31708,2.66
2513,25-09-2025,11:36:01:260626,31712,2.66
2514,25-09-2025,11:36:02:346623,31712,2.66
2515,25-09-2025,11:36:03:433640,31712,2.67
2516,25-09-2025,11:36:04:519626,31714,2.67
2517,25-09-2025,11:36:05:605646,31716,2.66
2518,25-09-2025,11:36:06:691623,31721,2.66
2519,25-09-2025,11:36:07:777644,31719,2.67
2520,25-09-2025,11:36:08:863625,31719,2.66
2521,25-09-2025,11:36:09:949646,31723,2.67
2522,25-09-2025,11:36:11:037624,31723,2.67
2523,25-09-2025,11:36:12:123643,31725,2.66
2524,25-09-2025,11:36:13:209628,31727,2.66
2525,25-09-2025,11:36:14:297623,31729,2.66
2526,25-09-2025,11:36:15:383643,31728,2.66
2527,25-09-2025,11:36:16:469626,31732,2.66
2528,25-09-2025,11:36:17:555646,31728,2.66
2529,25-09-2025,11:36:18:641623,31721,2.67
2530,25-09-2025,11:36:19:729650,31719,2.67
2531,25-09-2025,11:36:20:815626,31716,2.66
2532,25-09-2025,11:36:21:901646,31721,2.66
2533,25-09-2025,11:36:22:987624,31718,2.67
2534,25-09-2025,11:36:24:073659,31718,2.66
2535,25-09-2025,11:36:25:159625,31718,2.66
2536,25-09-2025,11:36:26:245626,31716,2.66
2537,25-09-2025,11:36:27:331646,31714,2.66
2538,25-09-2025,11:36:28:420623,31722,2.67
2539,25-09-2025,11:36:29:506669,31722,2.66
2540,25-09-2025,11:36:30:592625,31716,2.67
2541,25-09-2025,11:36:31:678646,31709,2.67
2542,25-09-2025,11:36:32:764623,31707,2.67
2543,25-09-2025,11:36:33:850644,31713,2.66
2544,25-09-2025,11:36:34:936626,31713,2.67
2545,25-09-2025,11:36:36:022623,31719,2.66
2546,25-09-2025,11:36:37:108644,31727,2.66
2547,25-09-2025,11:36:38:196626,31733,2.67
2548,25-09-2025,11:36:39:282646,31738,2.66
2549,25-09-2025,11:36:40:286623,31743,2.67
2550,25-09-2025,11:36:41:372642,31740,2.67
2551,25-09-2025,11:36:42:458626,31742,2.67
2552,25-09-2025,11:36:43:544646,31745,2.66
2553,25-09-2025,11:36:44:630624,31744,2.66
2554,25-09-2025,11:36:45:716626,31743,2.67
2555,25-09-2025,11:36:46:804646,31742,2.66
2556,25-09-2025,11:36:47:890623,31744,2.67
2557,25-09-2025,11:36:48:976644,31743,2.66
2558,25-09-2025,11:36:50:062626,31743,2.66
2559,25-09-2025,11:36:51:148646,31743,2.66
2560,25-09-2025,11:36:52:234622,31742,2.66
2561,25-09-2025,11:36:53:320643,31740,2.66
2562,25-09-2025,11:36:54:406626,31739,2.66
2563,25-09-2025,11:36:55:492646,31740,2.66
2564,25-09-2025,11:36:56:580623,31740,2.67
2565,25-09-2025,11:36:57:666626,31735,2.67
2566,25-09-2025,11:36:58:752646,31733,2.67
2567,25-09-2025,11:36:59:838624,31732,2.67
2568,25-09-2025,11:37:00:924644,31732,2.67
2569,25-09-2025,11:37:02:010626,31733,2.67
2570,25-09-2025,11:37:03:096645,31729,2.67
2571,25-09-2025,11:37:04:182623,31732,2.67
2572,25-09-2025,11:37:05:270644,31729,2.67
2573,25-09-2025,11:37:06:356626,31728,2.67
2574,25-09-2025,11:37:07:442623,31728,2.66
2575,25-09-2025,11:37:08:528640,31729,2.66
2576,25-09-2025,11:37:09:614626,31730,2.66
2577,25-09-2025,11:37:10:700646,31725,2.67
2578,25-09-2025,11:37:11:786623,31730,2.66
2579,25-09-2025,11:37:12:872643,31730,2.67
2580,25-09-2025,11:37:13:960625,31734,2.68
2581,25-09-2025,11:37:15:046646,31737,2.68
2582,25-09-2025,11:37:16:132623,31737,2.66
2583,25-09-2025,11:37:17:218644,31734,2.67
2584,25-09-2025,11:37:18:304626,31737,2.66
2585,25-09-2025,11:37:19:390624,31737,2.67
2586,25-09-2025,11:37:20:476643,31735,2.66
2587,25-09-2025,11:37:21:562626,31734,2.66
2588,25-09-2025,11:37:22:648646,31737,2.67
2589,25-09-2025,11:37:23:736624,31740,2.67
2590,25-09-2025,11:37:24:822700,31743,2.67
2591,25-09-2025,11:37:25:908625,31743,2.67
2592,25-09-2025,11:37:26:994655,31740,2.67
